ReviewID,CustomerID,ProductID,ReviewDate,Rating,ReviewText,vader_score,sentiment_category
1333,129,16,2023-06-29,1,Delivery was slow and product did not match the description.,0.0,Neutral
1334,946,1,2023-06-05,2,"Overpriced for what you get, very average performance.",0.0,Neutral
1335,657,12,2024-03-10,5,"Amazing value for money, will buy again.",0.7351,Positive
1336,632,15,2023-08-29,5,"Perfect for my needs, very happy with this purchase.",0.8268,Positive
1337,72,8,2023-09-15,4,"Perfect for my needs, very happy with this purchase.",0.8268,Positive
1338,254,3,2023-04-23,5,"Great quality and fast delivery, highly recommend.",0.7841,Positive
1339,483,12,2023-06-25,4,"Excellent product, works exactly as described.",0.5719,Positive
1340,521,13,2024-08-03,5,"Great quality and fast delivery, highly recommend.",0.7841,Positive
1341,201,18,2024-01-01,4,"Excellent product, works exactly as described.",0.5719,Positive
1342,671,17,2024-02-12,4,"Amazing value for money, will buy again.",0.7351,Positive
1343,138,14,2024-01-24,5,"Amazing value for money, will buy again.",0.7351,Positive
1344,479,8,2023-10-13,4,"Great quality and fast delivery, highly recommend.",0.7841,Positive
1345,402,18,2023-01-29,2,"Not satisfied, expected much better quality.",0.1451,Mixed Positive
1346,532,5,2023-03-26,4,"Great quality and fast delivery, highly recommend.",0.7841,Positive
1347,533,2,2024-02-12,3,"Product is okay, nothing special but does the job.",-0.0462,Neutral
1348,699,2,2023-01-22,2,"Not satisfied, expected much better quality.",0.1451,Mixed Positive
1349,258,10,2023-12-12,5,"Absolutely love this product, exceeded my expectations!",0.6989,Positive
1350,250,8,2023-03-25,3,Good product overall but the price is a bit high.,0.2382,Mixed Positive
1351,121,2,2023-10-17,5,"Amazing value for money, will buy again.",0.7351,Positive
1352,135,5,2023-04-30,3,Decent quality but delivery took longer than expected.,0.0,Neutral
1353,363,13,2024-12-13,3,Decent quality but delivery took longer than expected.,0.0,Neutral
1354,25,13,2023-11-09,4,"Fantastic product, my whole family loves it.",0.8074,Positive
1355,370,1,2023-01-21,5,"Absolutely love this product, exceeded my expectations!",0.6989,Positive
1356,592,5,2024-04-23,4,"Amazing value for money, will buy again.",0.7351,Positive
1357,48,8,2024-07-23,2,Delivery was slow and product did not match the description.,0.0,Neutral
1358,160,16,2023-06-16,4,"Absolutely love this product, exceeded my expectations!",0.6989,Positive
1359,784,5,2024-12-30,3,Good product overall but the price is a bit high.,0.2382,Mixed Positive
1360,655,1,2024-03-06,5,"Perfect for my needs, very happy with this purchase.",0.8268,Positive
1361,331,16,2024-03-30,5,"Excellent product, works exactly as described.",0.5719,Positive
1362,687,17,2024-07-15,4,"Absolutely love this product, exceeded my expectations!",0.6989,Positive
1363,362,14,2023-01-16,1,Disappointed with the performance of this item.,-0.4767,Negative
